Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
99,1786655070520,1299,741,1300,1300,1300,1300,1299,1299,5.555555820465088,10,30.000001907348633,23.809524536132813,15.000000953674316,5.555555820465088,10.526315689086914,10.526315689086914,0,197543.92022705078,44766.375915527344,18699.94171142578,8095244288,4294963200,6267142144,3532189696
99,1786655070620,1299,741,1300,1300,1300,1300,1299,1299,9.523809432983398,10,0,0,0,0,5.263157844543457,5.263157844543457,0,197544.26635742188,44766.418701171875,18699.94171142578,8095244288,4294963200,6267142144,3532189696
99,1786655070720,1299,741,1300,1300,1300,1300,1299,1299,9.523809432983398,10,0,0,0,0,5.263157844543457,5.263157844543457,0,197544.6212158203,44766.47021484375,18699.94189453125,8095244288,4294963200,6267142144,3532189696
99,1786655070820,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10.526315689086914,10,10,13.636363983154297,10,9.523809432983398,5.263157844543457,0,197545.03912353516,44766.57391357422,18699.94598388672,8095244288,4294963200,6261096448,3532189696
99,1786655070920,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10.526315689086914,10,10,13.636363983154297,10,9.523809432983398,5.263157844543457,0,197545.47033691406,44766.69006347656,18699.948181152344,8095244288,4294963200,6258786304,3532189696
99,1786655071020,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,15.789472579956055,10.526315689086914,31.57894515991211,5.263157844543457,10,10.526315689086914,15.000000953674316,0,197545.94458007813,44766.83905029297,18699.953552246094,8095244288,4294963200,6257803264,3532189696
99,1786655071120,1299,741,1300,1300,1300,1300,1299,1299,15.000000953674316,15.789472579956055,10.526315689086914,31.57894515991211,5.263157844543457,10,10.526315689086914,15.000000953674316,0,197546.5073852539,44767.065856933594,18699.96661376953,8095244288,4294963200,6257803264,3532189696
99,1786655071220,1299,741,1300,1300,1300,1300,1299,1299,20,20,25,20,25,15.789472579956055,26.3157901763916,85,0,197547.05462646484,44767.28887939453,18699.97412109375,8095244288,4294963200,6258974720,3532189696
99,1786655071320,1299,741,1300,1300,1300,1300,1299,1299,20,20,25,20,25,15.789472579956055,26.3157901763916,85,0,197547.62384033203,44767.529724121094,18699.98065185547,8095244288,4294963200,6287294464,3532189696
99,1786655071421,1299,741,1300,1300,1300,1300,1299,1299,16.666667938232422,21.052631378173828,33.333335876464844,26.3157901763916,20,28.571430206298828,30.000001907348633,30.000001907348633,0,197548.08374023438,44767.66925048828,18699.986206054688,8095244288,4294963200,6288019456,3532189696
99,1786655071521,1299,741,1300,1300,1300,1300,1299,1299,16.666667938232422,21.052631378173828,33.333335876464844,26.3157901763916,20,28.571430206298828,30.000001907348633,30.000001907348633,0,197548.51458740234,44767.782165527344,18699.990478515625,8095244288,4294963200,6288773120,3532189696
100,1786655071621,1299,741,1300,1300,1300,1300,1299,1299,10,15.000000953674316,5.263157844543457,10.526315689086914,5.263157844543457,5.263157844543457,0,15.789472579956055,0,197548.89990234375,44767.859313964844,18699.991943359375,8095244288,4294963200,6289616896,3532189696
99,1786655071721,1299,741,1300,1300,1300,1300,1299,1299,10,15.000000953674316,5.263157844543457,10.526315689086914,5.263157844543457,5.263157844543457,0,15.789472579956055,0,197549.24542236328,44767.901306152344,18699.991943359375,8095244288,4294963200,6289616896,3532189696
99,1786655071821,1299,741,1300,1300,1300,1300,1299,1299,0,0,0,5,14.285715103149414,5,5,0,0,197549.591796875,44767.94519042969,18699.991943359375,8095244288,4294963200,6289616896,3532189696
99,1786655071921,1299,741,1300,1300,1300,1300,1299,1299,0,0,0,5,14.285715103149414,5,5,0,0,197549.94036865234,44767.990966796875,18699.992126464844,8095244288,4294963200,6289616896,3532189696
99,1786655072021,1299,741,1300,1300,1300,1300,1299,1299,28.571430206298828,5,5.263157844543457,5,5.263157844543457,5.263157844543457,9.523809432983398,5,0,197550.32348632813,44768.065673828125,18699.992126464844,8095244288,4294963200,6289874944,3532189696
99,1786655072121,1299,741,1300,1300,1300,1300,1299,1299,28.571430206298828,5,5.263157844543457,5,5.263157844543457,5.263157844543457,9.523809432983398,5,0,197550.80474853516,44768.236877441406,18699.992126464844,8095244288,4294963200,6290604032,3532189696
99,1786655072221,1299,741,1300,1300,1300,1300,1299,1299,75,5,9.523809432983398,15.000000953674316,19.047618865966797,14.285715103149414,5,0,0,197551.21911621094,44768.34240722656,18699.99334716797,8095244288,4294963200,6290862080,3532189696
99,1786655072321,1299,741,1300,1300,1300,1300,1299,1299,75,5,9.523809432983398,15.000000953674316,19.047618865966797,14.285715103149414,5,0,0,197551.57556152344,44768.39422607422,18699.99334716797,8095244288,4294963200,6290862080,3532185600
100,1786655072421,1299,741,1300,1300,1300,1300,1299,1299,0,5,0,5.263157844543457,0,10.526315689086914,0,5,0,197551.93292236328,44768.44317626953,18699.99334716797,8095244288,4294963200,6290862080,3532185600
100,1786655072522,1299,741,1300,1300,1300,1300,1299,1299,0,5,0,5.263157844543457,0,10.526315689086914,0,5,0,197552.28399658203,44768.49206542969,18699.993530273438,8095244288,4294963200,6290853888,3532185600
99,1786655072622,1299,741,1300,1300,1300,1300,1299,1299,10,5,5,0,0,10,5,5.263157844543457,0,197552.6318359375,44768.536865234375,18699.99383544922,8095244288,4294963200,6283923456,3532185600
99,1786655072722,1299,741,1300,1300,1300,1300,1299,1299,10,5,5,0,0,10,5,5.263157844543457,0,197552.98211669922,44768.58367919922,18699.99383544922,8095244288,4294963200,6283923456,3532185600
99,1786655072822,1299,741,1300,1300,1300,1300,1299,1299,5,4.761904716491699,0,0,0,10,0,5,0,197553.33349609375,44768.63098144531,18699.99383544922,8095244288,4294963200,6283923456,3532185600
99,1786655072922,1299,741,1300,1300,1300,1300,1299,1299,5,4.761904716491699,0,0,0,10,0,5,0,197553.67669677734,44768.677001953125,18699.99383544922,8095244288,4294963200,6283923456,3532181504
100,1786655073022,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,5.263157844543457,9.523809432983398,9.523809432983398,0,5,0,0,0,197554.05682373047,44768.74774169922,18699.99383544922,8095244288,4294963200,6284177408,3532177408
99,1786655073122,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,5.263157844543457,9.523809432983398,9.523809432983398,0,5,0,0,0,197554.54357910156,44768.91778564453,18699.99383544922,8095244288,4294963200,6284406784,3532177408
99,1786655073222,1299,741,1300,1300,1300,1300,1299,1299,80,10,5.263157844543457,15.000000953674316,10.526315689086914,5.263157844543457,5.263157844543457,5,0,197554.96826171875,44769.026794433594,18699.995727539063,8095244288,4294963200,6284144640,3532177408
100,1786655073323,1299,741,1300,1300,1300,1300,1299,1299,80,10,5.263157844543457,15.000000953674316,10.526315689086914,5.263157844543457,5.263157844543457,5,0,197555.31475830078,44769.07159423828,18699.995971679688,8095244288,4294963200,6284144640,3532177408
100,1786655073423,1299,741,1300,1300,1300,1300,1299,1299,5,0,0,0,5,0,9.523809432983398,0,0,197555.66638183594,44769.11608886719,18699.995971679688,8095244288,4294963200,6284144640,3532177408
99,1786655073523,1299,741,1300,1300,1300,1300,1299,1299,5,0,0,0,5,0,9.523809432983398,0,0,197556.00915527344,44769.16125488281,18699.995971679688,8095244288,4294963200,6284144640,3532177408
100,1786655073623,1299,741,1300,1300,1300,1300,1299,1299,5,0,4.761904716491699,10,4.761904716491699,5,5.263157844543457,5,0,197556.36547851563,44769.211181640625,18699.996154785156,8095244288,4294963200,6283255808,3532177408
99,1786655073723,1299,741,1300,1300,1300,1300,1299,1299,5,0,4.761904716491699,10,4.761904716491699,5,5.263157844543457,5,0,197556.71362304688,44769.25720214844,18699.996459960938,8095244288,4294963200,6283493376,3532177408
99,1786655073823,1299,741,1300,1300,1300,1300,1299,1299,0,10,5,5,0,5,5,5,0,197557.06091308594,44769.30242919922,18699.99676513672,8095244288,4294963200,6283493376,3532177408
99,1786655073923,1299,741,1300,1300,1300,1300,1299,1299,0,10,5,5,0,5,5,5,0,197557.40478515625,44769.345153808594,18699.99676513672,8095244288,4294963200,6283493376,3532177408
99,1786655074023,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,5.263157844543457,5,5.263157844543457,5,5,0,0,0,197557.77716064453,44769.41387939453,18699.99676513672,8095244288,4294963200,6283493376,3532177408
99,1786655074123,1299,741,1300,1300,1300,1300,1299,1299,21.052631378173828,5.263157844543457,5,5.263157844543457,5,5,0,0,0,197558.2626953125,44769.59014892578,18699.99676513672,8095244288,4294963200,6283370496,3532177408
99,1786655074223,1299,741,1300,1300,1300,1300,1299,1299,75,10,10.526315689086914,10,5.263157844543457,5.263157844543457,5,10,0,197558.67944335938,44769.698303222656,18699.997436523438,8095244288,4294963200,6283370496,3532177408
99,1786655074324,1299,741,1300,1300,1300,1300,1299,1299,75,10,10.526315689086914,10,5.263157844543457,5.263157844543457,5,10,0,197559.04168701172,44769.75848388672,18699.997436523438,8095244288,4294963200,6283841536,3532177408
99,1786655074424,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,0,5,5,19.047618865966797,15.789472579956055,5,10,0,197559.4448852539,44769.85333251953,18699.997436523438,8095244288,4294963200,6283583488,3532177408
99,1786655074524,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,0,5,5,19.047618865966797,15.789472579956055,5,10,0,197559.79150390625,44769.900451660156,18699.997619628906,8095244288,4294963200,6283821056,3532177408
99,1786655074624,1299,741,1300,1300,1300,1300,1299,1299,5,5,0,0,0,9.523809432983398,5,5,0,197560.14135742188,44769.945556640625,18699.997619628906,8095244288,4294963200,6282747904,3532177408
99,1786655074724,1299,741,1300,1300,1300,1300,1299,1299,5,5,0,0,0,9.523809432983398,5,5,0,197560.4910888672,44769.99035644531,18699.997619628906,8095244288,4294963200,6282743808,3532177408
99,1786655074824,1299,741,1300,1300,1300,1300,1299,1299,5,5,5,5,0,5,0,5,0,197560.84350585938,44770.03741455078,18699.997619628906,8095244288,4294963200,6282743808,3532177408
99,1786655074924,1299,741,1300,1300,1300,1300,1299,1299,5,5,5,5,0,5,0,5,0,197561.19342041016,44770.084899902344,18699.997802734375,8095244288,4294963200,6282481664,3532177408
100,1786655075024,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10,21.052631378173828,9.523809432983398,5,0,0,0,0,197561.56524658203,44770.14971923828,18699.997802734375,8095244288,4294963200,6282481664,3532177408
99,1786655075124,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10,21.052631378173828,9.523809432983398,5,0,0,0,0,197562.06518554688,44770.33868408203,18699.997802734375,8095244288,4294963200,6282735616,3532177408
99,1786655075224,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10,75,0,14.285715103149414,10.526315689086914,5,5.263157844543457,0,197562.4698486328,44770.43347167969,18699.998901367188,8095244288,4294963200,6282727424,3532177408
99,1786655075325,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10,75,0,14.285715103149414,10.526315689086914,5,5.263157844543457,0,197562.81762695313,44770.480529785156,18699.998901367188,8095244288,4294963200,6282743808,3532177408
99,1786655075425,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10,75,0,14.285715103149414,10.526315689086914,5,5.263157844543457,0,197563.20147705078,44770.55554199219,18699.998901367188,8095244288,4294963200,6283493376,3532177408
99,1786655075525,1299,741,1300,1300,1300,1300,1299,1299,10,5,5,5.263157844543457,0,5.263157844543457,5.263157844543457,5,0,197563.5609741211,44770.6171875,18699.998901367188,8095244288,4294963200,6283517952,3532177408
99,1786655075625,1299,741,1300,1300,1300,1300,1299,1299,5,10,10,5,5,9.523809432983398,5,10.526315689086914,0,197563.94366455078,44770.69348144531,18699.998901367188,8095244288,4294963200,6282526720,3532177408
99,1786655075725,1299,741,1300,1300,1300,1300,1299,1299,5,10,10,5,5,9.523809432983398,5,10.526315689086914,0,197564.2993774414,44770.7412109375,18699.998901367188,8095244288,4294963200,6282526720,3532177408
99,1786655075825,1299,741,1300,1300,1300,1300,1299,1299,5,0,5.263157844543457,0,5,0,9.523809432983398,0,0,197564.6512451172,44770.78955078125,18699.999145507813,8095244288,4294963200,6282526720,3532177408
99,1786655075925,1299,741,1300,1300,1300,1300,1299,1299,5,0,5.263157844543457,0,5,0,9.523809432983398,0,0,197564.9955444336,44770.83282470703,18699.999145507813,8095244288,4294963200,6282526720,3532177408
99,1786655076025,1299,741,1300,1300,1300,1300,1299,1299,5,5.263157844543457,5,20,10,5,0,5,0,197565.37322998047,44770.90594482422,18699.999145507813,8095244288,4294963200,6282268672,3532177408
99,1786655076125,1299,741,1300,1300,1300,1300,1299,1299,5,5.263157844543457,5,20,10,5,0,5,0,197565.8461303711,44771.06994628906,18699.999145507813,8095244288,4294963200,6282268672,3532177408
99,1786655076225,1299,741,1300,1300,1300,1300,1299,1299,10,9.523809432983398,5.263157844543457,75,5.555555820465088,10,10.526315689086914,5.263157844543457,0,197566.25219726563,44771.162658691406,18700.002197265625,8095244288,4294963200,6282514432,3532177408
99,1786655076325,1299,741,1300,1300,1300,1300,1299,1299,10,9.523809432983398,5.263157844543457,75,5.555555820465088,10,10.526315689086914,5.263157844543457,0,197566.5947265625,44771.20397949219,18700.002380371094,8095244288,4294963200,6282514432,3532177408
99,1786655076425,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,0,5,5,5,5,0,5,0,197566.93780517578,44771.24719238281,18700.002380371094,8095244288,4294963200,6282514432,3532177408
99,1786655076525,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,0,5,5,5,5,0,5,0,197567.28741455078,44771.291442871094,18700.002563476563,8095244288,4294963200,6282514432,3532177408
99,1786655076626,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,4.761904716491699,5,4.545454502105713,0,5,9.523809432983398,0,0,197567.6343383789,44771.33654785156,18700.002563476563,8095244288,4294963200,6282432512,3532132352
99,1786655076726,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,4.761904716491699,5,4.545454502105713,0,5,9.523809432983398,0,0,197567.98791503906,44771.38360595703,18700.002563476563,8095244288,4294963200,6282170368,3532132352
99,1786655076826,1299,741,1300,1300,1300,1300,1299,1299,14.285715103149414,0,5,0,5,5,0,10,0,197568.34246826172,44771.432678222656,18700.002563476563,8095244288,4294963200,6282170368,3532132352
99,1786655076926,1299,741,1300,1300,1300,1300,1299,1299,14.285715103149414,0,5,0,5,5,0,10,0,197568.69287109375,44771.477294921875,18700.002563476563,8095244288,4294963200,6282170368,3532132352
99,1786655077026,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,5.263157844543457,0,23.809524536132813,4.761904716491699,0,5.263157844543457,0,0,197569.0698852539,44771.54919433594,18700.002563476563,8095244288,4294963200,6282170368,3532132352
99,1786655077126,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,5.263157844543457,0,23.809524536132813,4.761904716491699,0,5.263157844543457,0,0,197569.54486083984,44771.713623046875,18700.002563476563,8095244288,4294963200,6281924608,3532132352
99,1786655077226,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10,9.523809432983398,78.94737243652344,5.263157844543457,9.523809432983398,10,10.526315689086914,0,197569.96728515625,44771.82165527344,18700.003845214844,8095244288,4294963200,6281924608,3532132352
99,1786655077326,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,10,9.523809432983398,78.94737243652344,5.263157844543457,9.523809432983398,10,10.526315689086914,0,197570.32806396484,44771.87829589844,18700.003845214844,8095244288,4294963200,6281924608,3532132352
99,1786655077426,1299,741,1300,1300,1300,1300,1299,1299,14.285715103149414,5,0,5,0,5,5.263157844543457,5.263157844543457,0,197570.67700195313,44771.924865722656,18700.003845214844,8095244288,4294963200,6281924608,3532132352
99,1786655077526,1299,741,1300,1300,1300,1300,1299,1299,14.285715103149414,5,0,5,0,5,5.263157844543457,5.263157844543457,0,197571.0317993164,44771.97106933594,18700.004028320313,8095244288,4294963200,6281924608,3532132352
99,1786655077626,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,5,0,0,5,5,4.761904716491699,0,0,197571.37188720703,44772.01574707031,18700.00439453125,8095244288,4294963200,6281887744,3532132352
99,1786655077727,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,5,0,0,5,5,4.761904716491699,0,0,197571.71728515625,44772.059509277344,18700.00457763672,8095244288,4294963200,6281887744,3532132352
99,1786655077827,1299,741,1300,1300,1300,1300,1299,1299,0,5.263157844543457,9.523809432983398,10,0,0,0,5.263157844543457,0,197572.06970214844,44772.110778808594,18700.00457763672,8095244288,4294963200,6281887744,3532132352
99,1786655077927,1299,741,1300,1300,1300,1300,1299,1299,0,5.263157844543457,9.523809432983398,10,0,0,0,5.263157844543457,0,197572.41510009766,44772.155700683594,18700.00457763672,8095244288,4294963200,6281887744,3532132352
99,1786655078027,1299,741,1300,1300,1300,1300,1299,1299,5,0,5,20,5,9.523809432983398,0,0,0,197572.79327392578,44772.22595214844,18700.00457763672,8095244288,4294963200,6282141696,3532132352
100,1786655078127,1299,741,1300,1300,1300,1300,1299,1299,5,0,5,20,5,9.523809432983398,0,0,0,197573.2720336914,44772.39904785156,18700.00457763672,8095244288,4294963200,6282854400,3532132352
99,1786655078227,1299,741,1300,1300,1300,1300,1299,1299,10.526315689086914,5.263157844543457,5.263157844543457,73.68421173095703,10.526315689086914,5.263157844543457,9.523809432983398,10,0,197573.6782836914,44772.49267578125,18700.00469970703,8095244288,4294963200,6282854400,3532132352
99,1786655078327,1299,741,1300,1300,1300,1300,1299,1299,10.526315689086914,5.263157844543457,5.263157844543457,73.68421173095703,10.526315689086914,5.263157844543457,9.523809432983398,10,0,197574.02557373047,44772.53869628906,18700.0048828125,8095244288,4294963200,6282854400,3532132352
100,1786655078427,1299,741,1300,1300,1300,1300,1299,1299,9.523809432983398,5,5,9.523809432983398,5,5,5,5,0,197574.3739013672,44772.58514404297,18700.00506591797,8095244288,4294963200,6282854400,3532132352
99,1786655078527,1299,741,1300,1300,1300,1300,1299,1299,9.523809432983398,5,5,9.523809432983398,5,5,5,5,0,197574.7251586914,44772.634033203125,18700.00506591797,8095244288,4294963200,6282850304,3532132352
100,1786655078627,1299,741,1300,1300,1300,1300,1299,1299,0,5,5.263157844543457,0,0,10,5,5,0,197575.0789794922,44772.6845703125,18700.005249023438,8095244288,4294963200,6282833920,3532132352
99,1786655078728,1299,741,1300,1300,1300,1300,1299,1299,0,5,5.263157844543457,0,0,10,5,5,0,197575.4334716797,44772.732666015625,18700.005249023438,8095244288,4294963200,6282833920,3532132352
99,1786655078828,1299,741,1300,1300,1300,1300,1299,1299,31.57894515991211,22.22222328186035,19.047618865966797,25,15.000000953674316,15.000000953674316,20,20,0,197575.98272705078,44772.968505859375,18700.005249023438,8095244288,4294963200,6276886528,3531763712
99,1786655078928,1299,741,1300,1300,1300,1300,1299,1299,31.57894515991211,22.22222328186035,19.047618865966797,25,15.000000953674316,15.000000953674316,20,20,0,197576.49005126953,44773.15905761719,18700.005249023438,8095244288,4294963200,6280327168,3531759616
99,1786655079028,1299,741,1300,1300,1300,1300,1299,1299,33.333335876464844,19.047618865966797,15.789472579956055,55,10,30.000001907348633,10,10,0,197576.9334716797,44773.28747558594,18700.005249023438,8095244288,4294963200,6282366976,3531759616
100,1786655079128,1299,741,1300,1300,1300,1300,1299,1299,33.333335876464844,19.047618865966797,15.789472579956055,55,10,30.000001907348633,10,10,0,197577.4266357422,44773.47265625,18700.005249023438,8095244288,4294963200,6282600448,3531759616
99,1786655079228,1299,741,1300,1300,1300,1300,1299,1299,33.333335876464844,42.105262756347656,42.105262756347656,42.105262756347656,31.57894515991211,100,40,47.36842346191406,0,197578.1143798828,44773.83154296875,18700.007751464844,8095244288,4294963200,6283067392,3531759616
99,1786655079328,1299,741,1300,1300,1300,1300,1299,1299,33.333335876464844,42.105262756347656,42.105262756347656,42.105262756347656,31.57894515991211,100,40,47.36842346191406,0,197578.61376953125,44774.01983642578,18700.007751464844,8095244288,4294963200,6280503296,3531759616
100,1786655079428,1299,741,1300,1300,1300,1300,1299,1299,20,25,20,20,21.052631378173828,20,15.789472579956055,20,0,197578.97174072266,44774.07482910156,18700.007751464844,8095244288,4294963200,6280503296,3531759616
99,1786655079529,1299,741,1300,1300,1300,1300,1299,1299,20,25,20,20,21.052631378173828,20,15.789472579956055,20,0,197579.330078125,44774.128845214844,18700.007751464844,8095244288,4294963200,6280503296,3531759616
99,1786655079629,1299,741,1300,1300,1300,1300,1299,1299,0,0,0,5.263157844543457,9.523809432983398,10,4.761904716491699,5,0,197579.68780517578,44774.18035888672,18700.007751464844,8095244288,4294963200,6279786496,3531751424
99,1786655079729,1299,741,1300,1300,1300,1300,1299,1299,0,0,0,5.263157844543457,9.523809432983398,10,4.761904716491699,5,0,197580.0391845703,44774.22546386719,18700.007751464844,8095244288,4294963200,6279786496,3531751424
99,1786655079829,1299,741,1300,1300,1300,1300,1299,1299,9.523809432983398,5,9.523809432983398,5.263157844543457,5,10,5,5,0,197580.39709472656,44774.280212402344,18700.007751464844,8095244288,4294963200,6277521408,3531747328
99,1786655079929,1299,741,1300,1300,1300,1300,1299,1299,9.523809432983398,5,9.523809432983398,5.263157844543457,5,10,5,5,0,197580.79705810547,44774.37512207031,18700.007751464844,8095244288,4294963200,6275833856,3531747328
99,1786655080029,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,45,0,14.285715103149414,5,5.263157844543457,21.052631378173828,25,0,197581.31121826172,44774.576232910156,18700.007751464844,8095244288,4294963200,6281203712,3531747328
99,1786655080129,1299,741,1300,1300,1300,1300,1299,1299,5.263157844543457,45,0,14.285715103149414,5,5.263157844543457,21.052631378173828,25,0,197581.83099365234,44774.785888671875,18700.007751464844,8095244288,4294963200,6284931072,3531747328
99,1786655080229,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,15.000000953674316,42.105262756347656,57.894737243652344,21.052631378173828,15.789472579956055,57.142860412597656,26.3157901763916,0,197582.41473388672,44775.04736328125,18700.012451171875,8095244288,4294963200,6288076800,3531730944
99,1786655080329,1299,741,1300,1300,1300,1300,1299,1299,15.789472579956055,15.000000953674316,42.105262756347656,57.894737243652344,21.052631378173828,15.789472579956055,57.142860412597656,26.3157901763916,0,197582.85675048828,44775.18292236328,18700.012451171875,8095244288,4294963200,6290399232,3531730944
99,1786655080429,1299,741,1300,1300,1300,1300,1299,1299,5,0,60.000003814697266,5,5,5.263157844543457,5,5.263157844543457,0,197583.22229003906,44775.245849609375,18700.01251220703,8095244288,4294963200,6290403328,3531730944
99,1786655080530,1299,741,1300,1300,1300,1300,1299,1299,5,0,60.000003814697266,5,5,5.263157844543457,5,5.263157844543457,0,197583.5858154297,44775.30578613281,18700.01251220703,8095244288,4294963200,6290403328,3531730944
99,1786655080630,1299,741,1300,1300,1300,1300,1299,1299,5,5,0,10,9.523809432983398,5,0,10,0,197583.93560791016,44775.353454589844,18700.01251220703,8095244288,4294963200,6290489344,3531730944
99,1786655080730,1299,741,1300,1300,1300,1300,1299,1299,5,5,0,10,9.523809432983398,5,0,10,0,197584.28393554688,44775.399658203125,18700.012817382813,8095244288,4294963200,6290489344,3531730944
99,1786655080830,1299,741,1300,1300,1300,1300,1299,1299,0,0,0,0,0,5,5,5,0,197584.63458251953,44775.44763183594,18700.01287841797,8095244288,4294963200,6290489344,3531730944
99,1786655080930,1299,741,1300,1300,1300,1300,1299,1299,0,0,0,0,0,5,5,5,0,197584.98065185547,44775.492614746094,18700.01287841797,8095244288,4294963200,6290489344,3531730944
99,1786655081030,1299,741,1300,1300,1300,1300,1299,1299,5,4.761904716491699,4.761904716491699,5.263157844543457,5,26.3157901763916,5,0,0,197585.3607788086,44775.56628417969,18700.01287841797,8095244288,4294963200,6290489344,3531730944
99,1786655081130,1299,741,1300,1300,1300,1300,1299,1299,5,4.761904716491699,4.761904716491699,5.263157844543457,5,26.3157901763916,5,0,0,197585.8510131836,44775.7509765625,18700.01287841797,8095244288,4294963200,6290964480,3531730944
99,1786655081230,1299,741,1300,1300,1300,1300,1299,1299,5,4.761904716491699,4.761904716491699,5.263157844543457,5,26.3157901763916,5,0,0,197586.28540039063,44775.86999511719,18700.0146484375,8095244288,4294963200,6293016576,3531730944
99,1786655081330,1299,741,1300,1300,1300,1300,1299,1299,6.896551609039307,3.5714287757873535,6.896551609039307,10,10,53.125,3.5714287757873535,12.90322494506836,0,197586.63702392578,44775.91455078125,18700.0146484375,8095244288,4294963200,6293528576,3531730944
99,1786655081430,1299,741,1300,1300,1300,1300,1299,1299,6.896551609039307,3.5714287757873535,6.896551609039307,10,10,53.125,3.5714287757873535,12.90322494506836,0,197586.9917602539,44775.96612548828,18700.0146484375,8095244288,4294963200,6293528576,3531730944
99,1786655081530,1299,741,1300,1300,1300,1300,1299,1299,5,5.263157844543457,0,0,0,5,0,5.263157844543457,0,197587.33953857422,44776.014404296875,18700.0146484375,8095244288,4294963200,6293528576,3531730944
99,1786655081630,1299,741,1300,1300,1300,1300,1299,1299,5,5.263157844543457,0,0,0,5,0,5.263157844543457,0,197587.68530273438,44776.059020996094,18700.014709472656,8095244288,4294963200,6293381120,3531730944
99,1786655081731,1299,741,1300,1300,1300,1300,1299,1299,0,5,5,5,5,0,5,5,0,197588.03411865234,44776.10412597656,18700.014709472656,8095244288,4294963200,6293377024,3531730944
99,1786655081831,1299,741,1300,1300,1300,1300,1299,1299,0,5,5,5,5,0,5,5,0,197588.37731933594,44776.148864746094,18700.01483154297,8095244288,4294963200,6293377024,3531730944
99,1786655081931,1299,741,1300,1300,1300,1300,1299,1299,0,0,9.523809432983398,0,0,5,5,0,0,197588.72619628906,44776.19396972656,18700.01483154297,8095244288,4294963200,6293377024,3531730944
99,1786655082031,1299,741,1300,1300,1300,1300,1299,1299,0,0,9.523809432983398,0,0,5,5,0,0,197589.11157226563,44776.27587890625,18700.01483154297,8095244288,4294963200,6292856832,3531730944
99,1786655082131,1299,741,1300,1300,1300,1300,1299,1299,19.047618865966797,10,10.526315689086914,20,70,10.526315689086914,5.263157844543457,21.7391300201416,0,197589.66290283203,44776.511779785156,18700.01483154297,8095244288,4294963200,6293086208,3531730944
99,1786655082231,1299,741,1300,1300,1300,1300,1299,1299,19.047618865966797,10,10.526315689086914,20,70,10.526315689086914,5.263157844543457,21.7391300201416,0,197590.35571289063,44776.884216308594,18700.018432617188,8095244288,4294963200,6290051072,3531730944
99,1786655082331,1299,741,1300,1300,1300,1300,1299,1299,76.19047546386719,71.42857360839844,72.22222137451172,70,90.47618865966797,73.68421173095703,85,72.7272720336914,0,197591.05560302734,44777.26446533203,18700.023498535156,8095244288,4294963200,6307368960,3531730944
99,1786655082431,1299,741,1300,1300,1300,1300,1299,1299,76.19047546386719,71.42857360839844,72.22222137451172,70,90.47618865966797,73.68421173095703,85,72.7272720336914,0,197591.7188720703,44777.60137939453,18700.02685546875,8095244288,4294963200,6307373056,3531730944
99,1786655082531,1299,741,1300,1300,1300,1300,1299,1299,63.15789031982422,84.21052551269531,75,63.15789031982422,65,75,65,71.42857360839844,0,197592.39947509766,44777.97204589844,18700.027099609375,8095244288,4294963200,6308147200,3531702272
99,1786655082631,1299,741,1300,1300,1300,1300,1299,1299,63.15789031982422,84.21052551269531,75,63.15789031982422,65,75,65,71.42857360839844,0,197593.00982666016,44778.219665527344,18700.060119628906,8095244288,4294963200,6309597184,3531702272
